Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
317330,KR7317330009,덕산테코피아,KOSDAQ,우량기업부,15220,2,-230,-1.49,15510,15590,15210,17643,269563580,279704454160,18377428,KSQ
065510,KR7065510000,휴비츠,KOSDAQ,우량기업부,23200,2,-700,-2.93,23800,23900,23150,54175,1264359500,279452607200,12045371,KSQ
089030,KR7089030001,테크윙,KOSDAQ,우량기업부,7480,2,-120,-1.58,7530,7570,7410,85202,638338980,279405264600,37353645,KSQ
053690,KR7053690004,한미글로벌,KOSPI,,25400,2,-200,-0.78,25400,25850,25300,28907,738076600,278321770000,10957550,STK
016580,KR7016580003,환인제약,KOSPI,,14950,2,-190,-1.25,15200,15230,14950,22400,337425680,278071046500,18600070,STK
100790,KR7100790005,미래에셋벤처투자,KOSDAQ,우량기업부,5130,2,-20,-0.39,5150,5150,5020,4027,20512300,277878505500,54167350,KSQ
034810,KR7034810002,해성산업,KOSDAQ,우량기업부,8530,2,-100,-1.16,8610,8670,8520,6122,52458490,277709990210,32556857,KSQ
260870,KR7260870001,SK시그넷,KONEX,일반기업부,45500,2,-650,-1.41,46200,46350,45500,2413,110502950,277313855000,6094810,KNX
027360,KR7027360007,아주IB투자,KOSDAQ,우량기업부,2295,2,-5,-0.22,2290,2345,2280,27252,62706280,277288684020,120822956,KSQ
131400,KR7131400004,이브이첨단소재,KOSDAQ,벤처기업부,4665,2,-110,-2.3,4775,4780,4655,412107,1937071500,276140845035,59194179,KSQ
095720,KR7095720009,웅진씽크빅,KOSPI,,2385,2,-30,-1.24,2415,2420,2320,48980,116904275,275481774225,115505985,STK
130660,KR7130660004,한전산업,KOSPI,,8450,1,170,2.05,8410,8580,8280,310578,2628068890,275470000000,32600000,STK
000480,KR7000480004,CR홀딩스,KOSPI,,9770,1,30,0.31,9720,10050,9650,140595,1378659770,274975008640,28144832,STK
006840,KR7006840003,AK홀딩스,KOSPI,,20750,1,200,0.97,20550,20900,20200,3059,63067950,274886890750,13247561,STK
174900,KR7174900001,앱클론,KOSDAQ,기술성장기업부,17880,2,-90,-0.5,17930,18440,17680,47130,850724730,274494993720,15352069,KSQ
002150,KR7002150001,도화엔지니어링,KOSPI,,8140,2,-120,-1.45,8360,8360,8140,19069,156550930,274480800000,33720000,STK
031330,KR7031330004,에스에이엠티,KOSDAQ,우량기업부,2730,2,-55,-1.97,2755,2765,2700,157036,428154570,272986532910,99995067,KSQ
001790,KR7001790005,대한제당,KOSPI,,3030,2,-25,-0.82,3085,3090,3025,256508,780772200,271780637400,89696580,STK
005390,KR7005390000,신성통상,KOSPI,,1883,2,-15,-0.79,1898,1900,1870,21981,41439302,270602898370,143708390,STK
023410,KR7023410004,유진기업,KOSDAQ,우량기업부,3495,3,0,0.0,3495,3525,3460,69573,243174270,270201466185,77310863,KSQ
083930,KR7083930008,아바코,KOSDAQ,우량기업부,17430,2,-270,-1.53,17520,17700,17360,42651,744193430,268645069140,15412798,KSQ
099320,KR7099320004,쎄트렉아이,KOSDAQ,벤처기업부,29550,1,300,1.03,29250,29900,28850,12835,378885900,268479686850,9085607,KSQ
060590,KR7060590007,씨티씨바이오,KOSDAQ,중견기업부,11040,1,370,3.47,10670,11060,10570,173837,1895675160,266958460800,24181020,KSQ
001500,KR7001500008,현대차증권,KOSPI,,8410,1,10,0.12,8400,8450,8400,2678,22529520,266702646420,31712562,STK
001630,KR7001630003,종근당홀딩스,KOSPI,,53200,2,-1000,-1.85,54200,54300,53200,848,45427100,266524605200,5009861,STK
214680,KR7214680001,디알텍,KOSDAQ,벤처기업부,3680,2,-50,-1.34,3705,3745,3570,2041430,7442804750,266158528160,72325687,KSQ
064260,KR7064260003,다날,KOSDAQ,우량기업부,3855,2,-75,-1.91,3900,3930,3850,107027,415239990,265798549200,68949040,KSQ
001460,KR7001460005,BYC,KOSPI,,425500,0,0,0.0,0,0,0,0,0,265773682500,624615,STK
357550,KR7357550003,석경에이티,KOSDAQ,기술성장기업부,48650,2,-2050,-4.04,50800,51000,48550,53601,2645301050,265385750000,5455000,KSQ
036530,KR7036530004,SNT홀딩스,KOSPI,,16220,1,20,0.12,16380,16380,16190,1187,19275310,264449030920,16303886,STK
271980,KR7271980005,제일약품,KOSPI,,17960,1,110,0.62,17860,17990,17720,2281,40689060,264099501120,14704872,STK
252990,KR7252990007,샘씨엔에스,KOSDAQ,기술성장기업부,5260,2,-120,-2.23,5380,5380,5240,67708,358268150,263809229960,50153846,KSQ
001880,KR7001880004,DL건설,KOSPI,,11960,2,-60,-0.5,12020,12060,11900,2335,27940940,263757276640,22053284,STK
036200,KR7036200004,유니셈,KOSDAQ,우량기업부,8540,2,-320,-3.61,8750,8860,8540,153308,1319235570,261872464420,30664223,KSQ
051360,KR7051360006,토비스,KOSDAQ,중견기업부,16050,1,100,0.63,16060,16130,15680,37947,602300960,261086280900,16267058,KSQ
138580,KR7138580006,비즈니스온,KOSDAQ,벤처기업부,11560,1,220,1.94,11350,11800,11300,8909,103354500,260749244280,22556163,KSQ
00104K,KR700104K010,CJ4우(전환),KOSPI,,61600,2,-800,-1.28,62400,62400,61500,1046,64595900,260353139200,4226512,STK
256840,KR7256840000,한국비엔씨,KOSDAQ,벤처기업부,3830,2,-50,-1.29,3880,3950,3810,242393,937421905,260104656690,67912443,KSQ
037710,KR7037710001,광주신세계,KOSPI,,32650,2,-150,-0.46,32750,32750,32350,1644,53470100,259802253500,7957190,STK
000490,KR7000490003,대동,KOSPI,,10780,2,-10,-0.09,10810,10920,10650,38680,416483860,259427437500,24065625,STK
030530,KR7030530000,원익홀딩스,KOSDAQ,우량기업부,3350,2,-20,-0.59,3380,3385,3345,21033,70648725,258747236350,77237981,KSQ
032620,KR7032620007,유비케어,KOSDAQ,우량기업부,4955,2,-125,-2.46,5000,5060,4925,116482,581052175,258636823745,52197139,KSQ
004380,KR7004380002,삼익THK,KOSPI,,12310,2,-150,-1.2,12340,12450,12290,10065,124358550,258510000000,21000000,STK
084990,KR7084990001,헬릭스미스,KOSDAQ,기술성장기업부,6180,2,-220,-3.44,6390,6430,6160,66857,418219920,257066549220,41596529,KSQ
121800,KR7121800007,비덴트,KOSDAQ,관리종목(소속부없음),3320,0,0,0.0,0,0,0,0,0,256309348520,77201611,KSQ
003960,KR7003960002,사조대림,KOSPI,,27900,1,100,0.36,28200,28350,27800,17521,492603100,255688629300,9164467,STK
298870,KR7298870007,우리벤처파트너스,KOSDAQ,중견기업부,2555,0,0,0.0,0,0,0,0,0,255500000000,100000000,KSQ
293480,KR7293480000,하나제약,KOSPI,,14360,1,60,0.42,14460,14460,14300,8198,117793800,255219504560,17772946,STK
208370,KR7208370007,셀바스헬스케어,KOSDAQ,벤처기업부,9920,1,150,1.54,9670,10030,9630,822632,8097794630,254751194880,25680564,KSQ
246710,KR7246710008,티앤알바이오팹,KOSDAQ,기술성장기업부,12000,2,-260,-2.12,12260,12260,11970,14406,173835630,254393016000,21199418,KSQ
000050,KR7000050005,경방,KOSPI,,9270,2,-180,-1.9,9450,9450,9180,4741,44246770,254139552900,27415270,STK
460850,KR7460850001,동국씨엠,KOSPI,,8500,2,-380,-4.28,8880,8900,8460,58404,501838770,254138576000,29898656,STK
114810,KR7114810005,한솔아이원스,KOSDAQ,투자주의환기종목(소속부없음),8650,2,-190,-2.15,8800,8800,8570,16245,140186460,253896305100,29352174,KSQ
278650,KR7278650007,HLB바이오스텝,KOSDAQ,중견기업부,3230,2,-70,-2.12,3300,3325,3200,233074,753013490,253879098200,78600340,KSQ
104700,KR7104700000,한국철강,KOSPI,,5980,2,-20,-0.33,5950,6000,5950,5236,31267110,253851000000,42450000,STK
425420,KR7425420007,티에프이,KOSDAQ,벤처기업부,22300,2,-1400,-5.91,22900,23300,22150,87979,1987402400,253796300000,11381000,KSQ
011330,KR7011330008,유니켐,KOSPI,,2930,1,375,14.68,2580,2980,2575,4991030,14085141280,252813268560,86284392,STK
213500,KR7213500002,한솔제지,KOSPI,,10580,2,-150,-1.4,10680,10710,10560,17350,184363280,251810094080,23800576,STK
294570,KR7294570007,쿠콘,KOSDAQ,벤처기업부,24550,1,300,1.24,24250,24600,24150,5096,124189250,251752516750,10254685,KSQ
214430,KR7214430001,아이쓰리시스템,KOSDAQ,우량기업부,35250,2,-800,-2.22,36050,36100,34700,15992,561246100,250513290000,7106760,KSQ
084690,KR7084690007,대상홀딩스,KOSPI,,6910,2,-60,-0.86,6970,6990,6880,34313,238552290,250228637580,36212538,STK
025320,KR7025320003,시노펙스,KOSDAQ,우량기업부,3230,2,-85,-2.56,3265,3290,3225,289127,941283825,249455358030,77230761,KSQ
029460,KR7029460003,케이씨,KOSPI,,18390,2,-220,-1.18,18310,18520,18310,1687,31047390,249258869160,13554044,STK
042370,KR7042370007,비츠로테크,KOSDAQ,우량기업부,9510,1,700,7.95,9260,9910,9040,3834280,36113692640,249162237750,26200025,KSQ
092070,KR7092070002,디엔에프,KOSDAQ,우량기업부,21500,2,-1600,-6.93,22400,22500,21100,244536,5303823000,248794947000,11571858,KSQ
038540,KR7038540001,상상인,KOSDAQ,우량기업부,4460,2,-90,-1.98,4590,4590,4430,33382,149001500,246764275980,55328313,KSQ
086890,KR7086890001,이수앱지스,KOSDAQ,기술성장기업부,7420,1,20,0.27,7500,7760,7280,315160,2386096740,246215396560,33182668,KSQ
001520,KR7001520006,동양,KOSPI,,1030,2,-11,-1.06,1039,1040,1030,40834,42212907,245844584890,238684063,STK
096040,KR7096040001,이트론,KOSDAQ,관리종목(소속부없음),271,0,0,0.0,0,0,0,0,0,245561580945,906131295,KSQ
450140,KR7450140009,코오롱모빌리티그룹,KOSPI,,3910,1,45,1.16,3865,3920,3850,36736,142748755,245459047500,62777250,STK
071840,KR7071840003,롯데하이마트,KOSPI,,10390,2,-40,-0.38,10330,10560,10330,4519,46938020,245284127680,23607712,STK
900250,KYG2115T1076,크리스탈신소재,KOSDAQ,외국기업(소속부없음),2555,2,-115,-4.31,2655,2660,2535,1364043,3526887100,245001604645,95891039,KSQ
268600,KR7268600004,셀리버리,KOSDAQ,관리종목(소속부없음),6680,0,0,0.0,0,0,0,0,0,244941204600,36667845,KSQ
016710,KR7016710006,대성홀딩스,KOSPI,,15220,2,-230,-1.49,15450,15520,15170,29154,445639370,244881565980,16089459,STK
052400,KR7052400009,코나아이,KOSDAQ,우량기업부,16320,2,-160,-0.97,16480,16480,16210,3784,61664210,244799983680,14999999,KSQ
214260,KR7214260002,라파스,KOSDAQ,기술성장기업부,28250,2,-1450,-4.88,29050,29450,28000,78804,2258781300,244557877000,8656916,KSQ
036800,KR7036800001,나이스정보통신,KOSDAQ,우량기업부,24300,1,400,1.67,24400,24500,23900,15870,384297300,243000000000,10000000,KSQ
293780,KR7293780003,압타바이오,KOSDAQ,기술성장기업부,10870,2,-400,-3.55,11280,11290,10870,50598,557013750,242388673420,22298866,KSQ
035080,KR7035080001,그래디언트,KOSDAQ,중견기업부,15610,1,230,1.5,15550,15840,15500,16527,258266730,242385586240,15527584,KSQ
051370,KR7051370005,인터플렉스,KOSDAQ,중견기업부,10380,2,-150,-1.42,10560,10560,10320,13769,142643010,242139159360,23327472,KSQ
038290,KR7038290003,마크로젠,KOSDAQ,우량기업부,22250,2,-450,-1.98,22700,22900,22050,11029,246547700,241221150000,10841400,KSQ
005389,KR7005383005,현대차3우B,KOSPI,,100300,2,-200,-0.2,100600,101100,100000,2620,262911700,241166134400,2404448,STK
057680,KR7057680001,티사이언티픽,KOSDAQ,중견기업부,3585,1,45,1.27,3540,3615,3515,53247,190704890,241077322275,67246115,KSQ
277880,KR7277880001,티에스아이,KOSDAQ,기술성장기업부,11960,2,-400,-3.24,12390,12390,11960,62341,753540550,241001092280,20150593,KSQ
104460,KR7104460001,디와이피엔에프,KOSDAQ,우량기업부,22450,2,-450,-1.97,23050,23500,22050,66535,1520535500,240520881250,10713625,KSQ
078070,KR7078070000,유비쿼스홀딩스,KOSDAQ,중견기업부,12850,1,80,0.63,12960,12960,12500,803,10219440,240251669800,18696628,KSQ
365590,KR7365590009,하이딥,KOSDAQ,기술성장기업부,1718,2,-16,-0.92,1734,1764,1680,401243,692240652,240122162740,139768430,KSQ
166480,KR7166480004,코아스템켐온,KOSDAQ,기술성장기업부,7300,2,-20,-0.27,7400,7480,7210,6911,50623170,239953744800,32870376,KSQ
091580,KR7091580001,상신이디피,KOSDAQ,우량기업부,17580,2,-450,-2.5,18030,18030,17580,38793,689797250,239584090020,13628219,KSQ
262260,KR7262260003,에이프로,KOSDAQ,벤처기업부,16550,2,-450,-2.65,16940,16970,16540,51635,861050790,239338718700,14461554,KSQ
093640,KR7093640001,케이알엠,KOSDAQ,벤처기업부,8180,1,80,0.99,8020,8220,8020,59547,485136910,238965464760,29213382,KSQ
013310,KR7013310008,아진산업,KOSDAQ,우량기업부,6140,1,80,1.32,6140,6180,5970,503436,3070548740,238272413480,38806582,KSQ
234080,KR7234080000,JW생명과학,KOSPI,,15000,1,460,3.16,14540,15000,14540,33422,496384960,237518310000,15834554,STK
080420,KR7080420003,모다이노칩,KOSDAQ,우량기업부,2975,2,-20,-0.67,2950,2980,2940,3790,11181110,237171825450,79721622,KSQ
011500,KR7011500006,한농화성,KOSPI,,15150,2,-470,-3.01,15960,15960,15150,62310,955357060,236901186300,15637042,STK
081000,KR7081000002,일진다이아,KOSPI,,16670,2,-280,-1.65,17000,17000,16670,7639,128686830,236763593250,14202975,STK
144960,KR7144960002,뉴파워프라즈마,KOSDAQ,우량기업부,5410,3,0,0.0,5410,5450,5370,13324,72155450,236377095840,43692624,KSQ
024850,KR7024850000,HLB이노베이션,KOSDAQ,중견기업부,3550,1,65,1.87,3450,3650,3410,290362,1030292165,236100670050,66507231,KSQ
071055,KR7071051007,한국금융지주우,KOSPI,,40200,2,-350,-0.86,40650,40650,40050,671,26956150,235501690200,5858251,STK
004360,KR7004360004,세방,KOSPI,,12160,2,-70,-0.57,12130,12300,12050,30455,370262490,234793670400,19308690,STK
418420,KR7418420006,라온텍,KOSDAQ,기술성장기업부,7960,2,-340,-4.1,8180,8250,7930,173637,1396230430,234792601680,29496558,KSQ
083450,KR7083450007,GST,KOSDAQ,우량기업부,25100,1,50,0.2,25250,25250,24600,21358,532935950,233875399500,9317745,KSQ
045970,KR7045970001,코아시아,KOSDAQ,중견기업부,8870,2,-160,-1.77,8840,8990,8720,92319,815358560,233412950120,26314876,KSQ
139990,KR7139990006,아주스틸,KOSPI,,8800,2,-120,-1.35,8900,9100,8800,4237,37730350,232779263200,26452189,STK
004980,KR7004980009,성신양회,KOSPI,,9490,2,-160,-1.66,9600,9600,9410,24661,234296660,232657532770,24516073,STK
123040,KR7123040008,엠에스오토텍,KOSDAQ,중견기업부,5090,2,-120,-2.3,5210,5240,5060,297402,1527816760,232323109230,45643047,KSQ
002810,KR7002810000,삼영무역,KOSPI,,12580,1,80,0.64,12600,12680,12530,12416,156316420,232314205840,18466948,STK
018310,KR7018310003,삼목에스폼,KOSDAQ,우량기업부,15800,2,-10,-0.06,15850,15890,15740,3903,61652350,232260000000,14700000,KSQ
078520,KR7078520004,에이블씨엔씨,KOSPI,,8920,1,210,2.41,8900,9100,8610,210325,1876162250,232046316120,26014161,STK
001270,KR7001270008,부국증권,KOSPI,,22350,1,50,0.22,22300,22700,22300,175,3929250,231766952100,10369886,STK
035510,KR7035510007,신세계 I&C,KOSPI,,13470,2,-430,-3.09,13900,13900,13070,17780,240745670,231684000000,17200000,STK
005440,KR7005440003,현대지에프홀딩스,KOSPI,,3630,1,5,0.14,3660,3695,3620,139180,509855990,231679551840,63823568,STK
125210,KR7125210005,아모그린텍,KOSDAQ,우량기업부,14030,2,-190,-1.34,14070,14280,13950,39433,555390610,231449963700,16496790,KSQ
002020,KR7002020006,코오롱,KOSPI,,18330,2,-260,-1.4,18470,18590,18330,5860,107970080,231442388580,12626426,STK
030210,KR7030210009,다올투자증권,KOSPI,,3790,2,-45,-1.17,3835,3890,3775,63333,241976565,230853091740,60911106,STK
950170,KR8392080006,JTC,KOSDAQ,관리종목(소속부없음),4570,1,215,4.94,4430,4720,4430,146481,671465270,229819007110,50288623,KSQ
102260,KR7102260007,동성케미컬,KOSPI,,4625,2,-55,-1.18,4680,4680,4620,11800,54745610,229814992000,49689728,STK
263720,KR7263720005,디앤씨미디어,KOSDAQ,중견기업부,18720,1,140,0.75,18500,18990,18310,7348,136791110,229790077920,12275111,KSQ
003200,KR7003200003,일신방직,KOSPI,,9870,1,90,0.92,9770,9890,9770,4489,44162240,229773600000,23280000,STK
048550,KR7048550008,SM C&C,KOSDAQ,중견기업부,2375,2,-15,-0.63,2390,2405,2360,70179,166950165,229647347500,96693620,KSQ
318020,KR7318020005,포인트모바일,KOSDAQ,투자주의환기종목(소속부없음),18100,0,0,0.0,0,0,0,0,0,229187123200,12662272,KSQ
180400,KR7180400004,DXVX,KOSDAQ,중견기업부,7580,2,-120,-1.56,7770,7770,7460,79248,604598660,229063294560,30219432,KSQ
149950,KR7149950008,아바텍,KOSDAQ,중견기업부,14670,2,-30,-0.2,14620,14800,14510,3533,51637540,228962025000,15607500,KSQ
229500,KR7229500004,노브메타파마,KONEX,일반기업부,20500,0,0,0.0,0,0,0,0,0,227354184000,11090448,KNX
190510,KR7190510008,나무가,KOSDAQ,우량기업부,13980,2,-140,-0.99,14020,14130,13900,25186,352239840,227208328320,16252384,KSQ
143160,KR7143160000,아이디스,KOSDAQ,우량기업부,21200,2,-650,-2.97,21500,21700,20800,18866,398369900,227187468000,10716390,KSQ
356860,KR7356860007,티엘비,KOSDAQ,우량기업부,23000,1,150,0.66,22400,23350,22150,60163,1375797450,226150490000,9832630,KSQ
143240,KR7143240000,사람인,KOSDAQ,우량기업부,19360,2,-50,-0.26,19410,19590,19300,4758,92348340,226013731680,11674263,KSQ
003070,KR7003070000,코오롱글로벌,KOSPI,,11920,2,-310,-2.53,12110,12160,11910,23882,286990880,225677938960,18932713,STK
432430,KR7432430007,와이랩,KOSDAQ,기술성장기업부,14250,2,-180,-1.25,14110,15210,13810,2740370,39926270120,225596794500,15831354,KSQ
001130,KR7001130004,대한제분,KOSPI,,133400,1,1200,0.91,133500,133500,132300,339,45150500,225446000000,1690000,STK
226330,KR7226330009,신테카바이오,KOSDAQ,기술성장기업부,15200,2,-960,-5.94,15920,15920,14900,463415,7060497940,225372923200,14827166,KSQ
016590,KR7016590002,신대양제지,KOSPI,,5590,1,30,0.54,5560,5600,5560,7397,41266250,225264813800,40297820,STK
396270,KR7396270001,넥스트칩,KOSDAQ,기술성장기업부,12680,2,-460,-3.5,12730,13000,12560,53527,682048040,224890451200,17735840,KSQ
078020,KR7078020005,이베스트투자증권,KOSDAQ,우량기업부,4050,2,-50,-1.22,4100,4100,4045,2730,11096090,224698819500,55481190,KSQ
110790,KR7110790003,크리스에프앤씨,KOSDAQ,우량기업부,19170,2,-50,-0.26,19400,19540,18950,6068,116561130,224585751600,11715480,KSQ
042420,KR7042420000,네오위즈홀딩스,KOSDAQ,우량기업부,25350,2,-200,-0.78,25600,25750,25350,4659,118948200,224521553100,8856866,KSQ
089600,KR7089600001,나스미디어,KOSDAQ,우량기업부,19400,1,220,1.15,19200,19430,19090,11692,225816280,224422362200,11568163,KSQ
046440,KR7046440004,KG모빌리언스,KOSDAQ,우량기업부,5780,2,-30,-0.52,5840,5840,5780,37195,215884240,224411783040,38825568,KSQ
067000,KR7067000000,조이시티,KOSDAQ,우량기업부,3270,2,-100,-2.97,3365,3365,3260,58185,191223790,224359712910,68611533,KSQ
008060,KR7008060006,대덕,KOSPI,,6610,2,-50,-0.75,6660,6660,6580,8020,53000810,224013891500,33890150,STK
063170,KR7063170005,서울옥션,KOSDAQ,우량기업부,12600,1,280,2.27,12320,12720,12180,48563,606211640,223955764200,17774267,KSQ
150840,KR7150840007,인트로메딕,KOSDAQ,관리종목(소속부없음),5850,0,0,0.0,0,0,0,0,0,223669017000,38234020,KSQ
078150,KR7078150000,HB테크놀러지,KOSDAQ,우량기업부,2605,2,-10,-0.38,2585,2655,2535,567009,1478127145,223647510455,85853171,KSQ
114840,KR7114840002,아이패밀리에스씨,KOSDAQ,벤처기업부,26000,1,1050,4.21,25250,26750,25150,64099,1666755650,223625272000,8600972,KSQ
005720,KR7005720008,넥센,KOSPI,,4160,2,-55,-1.3,4220,4220,4160,632,2637580,222742944320,53543977,STK
005860,KR7005860002,한일사료,KOSDAQ,중견기업부,5650,2,-80,-1.4,5780,5780,5590,413150,2334484820,222630820250,39403685,KSQ
004250,KR7004250007,NPC,KOSPI,,6060,2,-30,-0.49,6030,6130,6030,26806,162793280,222523200000,36720000,STK
206560,KR7206560005,덱스터,KOSDAQ,기술성장기업부,8730,2,-170,-1.91,8850,9050,8730,30875,272092310,221844455280,25411736,KSQ
019680,KR7019680008,대교,KOSPI,,2610,2,-40,-1.51,2640,2650,2600,3944,10309115,221074438500,84702850,STK
015590,KR7015590003,KIB플러그에너지,KOSPI,,933,2,-47,-4.8,980,981,932,1328601,1268388853,221057130552,236931544,STK
119830,KR7119830008,아이텍,KOSDAQ,중견기업부,10300,2,-50,-0.48,10350,10380,10000,35950,367256060,220773259100,21434297,KSQ
226950,KR7226950004,올릭스,KOSDAQ,기술성장기업부,16040,2,-410,-2.49,16450,16560,15970,23642,381126770,220295926400,13734160,KSQ
045390,KR7045390002,대아티아이,KOSDAQ,우량기업부,3125,2,-45,-1.42,3135,3170,3120,131323,411095625,220229303125,70473377,KSQ
